274659,"(after multiple edit conflicts)i checked your behaviour and your contributions myself at the time, as did numerous other admins who reviewed your edits and the block and it was subject of extensive discussion on and off-site so your suggestion that i should have checked with others is silly. you violated wikipedia's policies and were blocked rightly for it; you've been given a second chance and instead of being productive you come here to moan about a comment i made more than six months ago, that i still stand by, and to pursue your now year old vendetta against <person>?",0
604463,say what? and what does this have to do with happy new year and my pretty picture?,0
629582,why not try adding sources from time to time? if you won't who do you expect to do so?,0
345282,which of course is all the more ironic as my initial edits were an attempt to improve the article per <url>. who the hell would have predicted all this?,0
618997,"ok, we are talking about two remaining articles here. the categories serve absolutely no categorization purpose, so why are you being stubborn about it?",0
622141,maybe it would be better if we never talked directly to each other ever again. agreed?,0
620534,"here, let me parse it out for you:i regret that because <person> and <person>'s behavior consists of acting in tandem (in the manner of meat or sock puppets), refuse to discuss disputed content on the talk page, and continally provoke revert wars that some administrative intervention is likely required.  is it clear now?",0
622981,that incident is already mentioned in the <url>. why do you insist on redundantly adding it?,0
94526,"if you don't agree with this approach, you can ether add the references yourself, or delete the added material and i will go elsewhere and write something else, and you can take over doing the anti tank warfare article 'properly'. ok?",0
4361,"i'm sure. how about we let the sockpuppet investigation let us know for certain, m'kay?",0
270945,are you really denying that you brought <person> and <person>'s names into this? seriously?,0
417932,"regarding <url>, the alumni should be alphabetized and <person> did go there.  why would you undo my edit?",0
628354,you do not appear to have alerted the other previous delete advocates yet.  may we take this as a tacit admission that actually you were intending to skew the deletion review?,0
629552,you call what i did wikistalking yet these editors are allowed to do the same thing to me? where's the sense in that?,0
423462,"what does this have to do with zeitgeist? i posted on your talk page because this is no longer remotely about the article, why are you continuing to quarrel here?",0
509497,"comply with what your talk page says, get off and study!!!! have you willpower?",0
44690,"btw, i'm amazed that he has the gumption to show his mug after <url>. and do you have the balls (metaphorically or otherwise) to place a hatnote above his article linking to that term?",0
338150,eight more articles semi protected. how many of these damned t & j articles are there?,0
625109,"no, of course i never did. so why do you keep writing about scorning others' sensitivities when such a thing was never suggested?",0
184719,"no, i have not read it, as it is of no interest to me or this encyclopedia. are you claiming that the references make the blog post a reliable source, or why are we still discussing this?",0
153636,"i clearly provided a source that is valid, and yet a couple of hours is a big deal? is it your way, or the highway?",0
629941,"that's reason to expand the treatment to other painters, not to blank this one.  and you didn't think that there would be more articles on van gogh paintings?",0
417649,so what was the point of that? are you looking to get blocked?,0
143151,<url> was a bit bad form. think twice before you do it again?,0
628764,sigh. was this renewed attack necessary now?,0
4430,i am genuinely trying to do something useful and helpful. why are you attacking it?,0
318088,"converting <url> to a redirect without preserving either the information or sources, & without discussion was illadvised. a bit more care in future?",0
620687,"that's fucking consistent naming schemers, please.  unless there's some actual reason for a) restriction to highways, b) infeasibly small stub categories, and c) inconsistent capitalisation?",0
607777,to the citations missing template. what's the deal?,0
284104,what do you mean by not a derivative of formula 3 article? why did you feel compelled to remove the link to the main f3 article off the top of all the f3 sub articles?,0
458314,you know there's no excuse for the edits you're making related to your position at <url>. this has to go to <url>; would you like to make the report?,0
144711,"so i got rid of it. have a little faith in my good judgment, okay?",0
626690,"in my calculation if i got blocked that would only be good for me as it would clear my mind from the obsession to try and change that which seems wrong and mutable, but carries no private benefits for the reformer. is that line of thinking truly alien to you?",0
31997,what? please speak brighted ps do you know gag?,0
621666,o really? and what does it do there?,0
380758,"i've just reinstated the perfectly valid redirect to this. i seem to remember there was some issue years ago with a rock group of the same name, but don't you look at these things before you delete?",0
627441,and wasting our time as well. i can only repeat: why don't you do constructive work by adding contents about your beloved makedonia?,0
619157,hello???  are you just pretending i don't exist?,0
333431,"on second thought, the mix of pseudo politeness, vulgarity and threats is really creepy. could ya stop?",0
499601,"as i have said before, it is an issue of breadth vs depth. are you familiar with such concepts?",0
182166,i have no clue what you're asking me about or seeking me to do. and what does rtl wikies mean?,0
133689,"holy steaming <url>.  i presume you know about the <url>, yes?",0
289512,seems like the troll committed suicide this morning. i don't know why; perhaps not enough fun?,0
550745,"i just take care of the problem. can't you work with me, and not against me?",0
628665,"can i also point out that the text that you pasted into wikipedia is entirely inappropriate for an encyclopedia article and at best will require extensive editing to conform to the<url>. are you going to do that editing, or are you going to leave it to one of the other 'lazy' people who edit this encyclopedia?",0
239808,"ok, maybe alcohol is depressing my injoke comprehension circuits, but i can't fathom <url> edit summary at all. care to explain?",0
600631,"the policy is quite clear; userids set up for the purposes of harassment or vandalism are blocked indefinitely.  that said, what policy is it that you think i'm not following?",0
618715,if a main or major purpose of your presence here is to cause drama then i would support your being indefed. am i misunderstanding something?,0
102063,"so, i'm a deletion fanatic? why don't you refrain from uncivil remarks and focus on adding sources to your unsourced stubs - help the encyclopedia rather than pissing off people?",0
627329,depends; do you care deeply about image policy? or are you an incurable masochist?,0
574731,and what evidence do you have that i am committing revenge?  revenge for what?,0
373300,i'm curious as to why you chose to <url> a full two minutes after my last comment?  am i to take this as a sign you are no longer willing to discuss the issue?,0
541234,what's up with all those tweaky changes?  just salting redirects?,0
253118,ok then. what's your problem with putting this in the lead : is one of the <url> counties of the <url> and ?,0
620148,i'm not even sure who this person is! which page is this about?,0
252109,"stephan, what did you mean by is english your native language? you seem to fill in a lot of things not said with your assumptions on my talk?",0
497186,"i fail to see how you call copyleft selfish, but are fine with the idea of totally proprietary licenses. wouldn't those be even more selfish, then?",0
460337,<url> - even if he makes only a single administrative action then his having the tools is a net positive - a single admin action are you joking? he gets to see all the deleted data forever access to the extra buttons forever and you consider a single action as a net positive?,0
630786,"hi, <person>. aren't you supposed to be banned?",0
622327,how can you possibly know that? have you tried to find additional content and failed to find it?,0
621427,"i don't think so, giano. can we just once attempt to let this pass by without calling for the heads of people?",0
204288,you seem to have an agenda of denying that some of the ancients were pedophiles. why?,0
618988,"since you are still not responding to me (or the talk page discussion) and reverting anyway, i have made you a <url> template. post that on your page and leave the regular one alone, ok?",0
34876,you're joking? <person> and <person> have no word play in spite of the same kanji?,0
397166,do i get a reference to my comment? show me where i refuse to provide evidence backing up my changes?,0
597829,please stop mentioning my name in relation to fw. <url> how many times do i have to ask?,0
619612,now why would you do that when he specifically stated that he didn't want to discuss the matter for 48 hours and i specifically stated that people should come here? did you not read his request?,0
629653,"(constantine and leo are english, not latin names). why don't you answer my question about constantine the great?",0
493465,so what exactly was the point in moving 'birmingham new street station' to 'birmingham new street railway station' i've never heard it called that before nor any other of the birmingham stations. is there any need to add 'railway' to the title of a station unless it is being disambiguated from a bus station or something?,0
345899,what do you mean they are not related to the scope of <url>? like which articles?,0
619320,"don't talk about me, in my virtual presence, and tell someone else to ignore me. do you understand why this behavior is inappropriate?",0
345103,"why tag for deletion? it was obviously a new user's attempt at creating a disambiguation page, why not clean it up?",0
292636,"and, no, i don't think that everyone who wrote a screenplay should have two pages, but i do think that every artist who has a substantial list of works which would clutter up their biography page should have two pages. can you explain to me why the two-page thing is such a big deal when wikipedia is not paper?",0
73470,the press is calling you bisexual. did you know that?,0
619609,please explain how that is a personal attack? you do realise that someone criticizing your actions is not the same as a personal attack don't you?,0
630067,"you told me that you couldn't access the page in question, although i had recently changed the link to its new location. maybe you just didn't bother to check it out?",0
289244,"seems like <url> has conveniently quit the wiki all of a sudden. that wasn't one of your sockpuppets, was it?",0
623560,i see you created a nonsense article yesterday because you were bored. if i unblock you will you disrupt more?,0
485293,"blocked, templated.  next?",0
629741,vandalism is putting a live afd template back? you're a smart one ain't you?,0
104362,you have been following me around all week reverting my edits.  what did i do to you?,0
620088,denied. i take it then that you deny responsiblity for an account (which i'll not name here) created just four minutes after you made that edit?,0
34089,"then you have to at least meet me half-way, for instance, <url> described the episode as displaying an exhilarating flair for rapid change of comic gear and made commented positively on the scene. can you see the problem here?",0
623659,blocking people who disagree with your edits is a very zionist approach. why don't you try instead to justify why your material should stay in the lead?,0
483513,"hi, you stated the editor is inactive, yet the editor is stalking me through my contributions and reverting my entries and the editor left a message on the top of my talk page, so why would you not block them ?  you didn't even give them a warning ?",0
509068,"the text of your warning <url> made me smile. did you really think that if china got a new prime minister as of today, and a female one at that, it wouldn't be all over the news, and the link to this person would be red?",0
620507,personal attacks and refusing to answer questions. what are you hiding?,0
623354,the deletion review page linked above contains all the instructions for requesting a review. why did you not read these instructions?,0
507463,"i don't understand how you find it appropriate to talk about your illegal drug use on your user page.  also, how do you have the right to ban other people's usernames with a name like bongwarrior?",0
346297,"oh? you know something i don't, friday?",0
41323,was this wholesale revert really necessary? <url> did the edit completely fail to improve the article in any way?,0
271167,this is irritating. what browser are you using?,0
51606,<url> and <url> seem to be two articles on the same subject.  what's the point of having separate articles?,0
619962,and why exactly am i looking at your monobook?  and why did you substitute your user links onto here?,0
226433,"please explain why you continue to <url> <url> <url> over the folk magic/christian revivalist wording in the lede despite the clear consensus against you.  you have not gained any favorable comments for your position in the rfc (which in fact is about the treasure seeking sentence you want to add and not about rewording or removing the existing sentence), so on what basis do you claim preeminence for your preferred wording, or for removing the sentences completely?",0
627029,"he probably couldn't understand the speedy notice. then again, who knows what goes on in the minds of noobs?",0
620952,is <url> what you're referring to??  one autograph page that he deleted almost five months ago and you're now attacking him as if he deleted every single autograph book ever?,0
128189,why did you just do that? i am being serious - what business was it of yours exactly?,0
132700,"yeah. what's the point of reverting them again if they'll be removed, anyway?",0
336645,"the image is only used on one page - the site of the film.  what is the problem here, and how does it violate wikipedia policy?",0
100602,i see that you are becoming a little bit paranoid. do i need to do a check user for you ?,0
507189,"deleting <person>'s page. i redirected it to the creator's talkpage, wasn't that enough?",0
170548,"so why didn't you just look through the source, to see if there was a number there? or why didn't you simply ask the editor on their talk page?",0
625057,"again, why are you simply reverting wholesale and without any explanation? would you rather the article be out of line with the policies and guidelines, among other problems?",0
626628,"i didn't see your internal link, i put it back.  <url> isn't orphaned, what are you talking about?",0
359566,does it not take just a bit more than someone saying they own it to remove a copyvio? as can be seen i post from canada and what's to stop me claiming to be <url> and anything published in the <url> can be put on wikipedia (or something a little more sensible)?,0
379301,"without participating in talk page discussion, you have deleted reliable sources, and rewritten a sentence so that it is supported by no sources at all except your personal opinion. <url> am i missing something here?",0
323159,"if people want to know more about her, there's the article on her. are you really meaning to argue that people could not fully understand the concept of imagism without seeing a picture of hd?",0
80498,"and personally i'm not gonna apologize for <url>. quite a bit different than a holocaust denier like nordling, don't you think?",0
185432,"anyway, the point is that the bot is editing against <url>. can you let me know whether you intend to continue or whether we can agree that you'll stop using it to do this?",0
559607,why did you delete see also section in puerto rico? why did you delete the political parties?,0
263642,"ridding the project from copyvio images, which could result in expensive legal battles and put the whole project at risk? you think that we should risk putting the work of thousands of editors to risk because of some image?",0
272658,what are they? where did that offensive photo come from?,0
440690,"<person>, i can't understand you, in either your comments to the talk page, is the criteria being used by user whose asking to make reverts of my edits.  since when does any one editor have to understand all the material of a subject known by the other editors?",0
619724,compare the two. how is the first in anyway superior to the second?,0
4747,why did you remove my comment from your page? what was the reason for that?,0
262902,why haven't you submitted the diet to ga?  and when are you going for fac?,0
458737,"well, if it isn't ours to feature, why is it ours to use? do you mean to say that, for you, the best possible encyclopedia would not use images from outside sources, no matter their license?",0
626647,"<person>, you are aware that lebanon isn't hezbollah, right? in the same way that ireland isn't the ira?",0
131626,"if you have something to say for keeping that picture, say it here and i'll copy it over to the ffd page. but, frankly, if you can't even be bothered to check out the <url> rules to find out about why the zguri image isn't acceptable, how do you expect to be able to make any relevant argument about the other one?",0
627373,"and dab uses a very foul language, persistently, is that right? did i not talk to you about that already?",0
457783,ps - surprised you didn't make the annoucement in your blog.  trying to fool your hordes of devoted readers?,0
623841,then maybe admins should focus on copyright infringements and avoid the leader/educator/cop/parliamentarian roles that they cherish so much. could 1000 admins handle this?,0
621291,why do you ask me questions to which you already know the answers? is it a rhetorical device?,0
476702,further: it seems to me that <url> was a perfectly reasonable dab page. i wonder why you needed to change it?,0
283318,"jeez, joe, and i was going to suggest you hang around andrea's to make sure he doesn't do himself a disservice. what is this, getting blocked is the new cool?",0
622208,"also, is <url> about chemistry, sociology, theology, international law, or what??  i know the answer to that question, but does the person reading the article know?",0
626929,you also say that i am participating in a high-tech lynching. isn't that what you did when you put samuraiclinton on rfa?,0
208612,so nearly a year later you change it all again. why?,0
619775,wait. unless you need it repaired and updated quickly ?,0
389087,"don't push it, <person>. can you give me proof of the existence of musicmaximum hot 100?",0
619683,"wow, you have a lot of gall, given you removed the west wing discussion from your talk page with the edit summary archiving crap. perhaps if you're going to make unnecessary comments on people's talk pages, you should hold yourself to the same standard?",0
626742,but you're the one branding his work as anti-semitic! see what i mean about bad faith?,0
159429,"what is unreliable about the newspaper article reports about the protests in meliti, lofi, etc? are you alleging that the protests against the greek military did not occur?",0
184396,"ok, now i see the <url>. wouldn't it have been better to just say see talk in the edit summary so that editors don't think that you just moved it on a childish whim?",0
626728,"instead of another 3o, why don't you put in a <url>. and no, it's not a threat - it's an observation - why don't you <url>?",0
227097,it's not bowdlerism to delete nonsensical trivia about which movies an actress appears nude in.  should we indicate what color her hair is in those movies?,0
13951,you should really use edit summaries to justify your edits. explain?,0
273534,stole your flag for my page. that ok?,0
549635,why are you putting <person> on several pages related with yu-musicians? imo this is a pretty stup meaningless stub to have; why not <person> instead?,0
621235,4.5 million hits on google turning up the non columbia campuses.  what are you talking about?,0
630774,"you seem to have plenty of time to discuss, why don't you try to educate <url> ? maybe he needs this more than me ?",0
265163,"well, i fully agree with the three rationales <person> has given above; and so evidently do about half the wikipedians who have contributed to the rfc <person> has cited.  if so many think that such links can be useful and appreciated, why does it matter so much to you that they should be eradicated?",0
115432,ok done. when do i get my money?,0
618803,your resolution was to move it back to detective <person> again? why do you keep doing that?,0
624477,"hmm.  you do realize that two of the please sign differences are from <url>, and that the talk page is splashed with <person> which has the sig thing?",0
622646,please don't talk like a robot. what harm did it do?,0
619135,"i hardly ever agree with <person>, but that block was bordering on absurd. fast on the button much?",0
23281,to <person>? aren't we being a bit dramatic here when other forms of dispute resolution have not been tried?,0
202035,"let me ask you this.  assuming we take it that the player might have chosen any door to start with and the host may have opened any unchosen goat hiding door, why do you not insist that the starting sample space must include all the possible door combinations?",0
620697,you're still missing the point. how do the two sites meet <url>?,0
411440,"thanks, but i've already read those essays.  did you have anything to say yourself, personally?",0
551502,"umm, isn't the template page itself semi protected? if so, then shouldn't it be in the category?",0
628701,"i'm usually polite, but this one seemed to need a slap across the face. it's  words escape me;  mindboggling, jaw-dropping ?",0
625993,"bingo!  since you've seen the light, now will you stop trying to craft pr statements?",0
600440,"hi, i noticed you blocked <person> with no expiry time with reason: vandalism-only account; see contributions and deleted contributions. um, isn't the deleted contributions only restricted to administrators?",0
207726,"so, <person>, you're not interested? have you ever read <url> article?",0
538180,the file clearly states this is an image from a poster. since when does this require any additional explanation?,0
240300,um - no.  and i take it you believe all racist and fascist groups are right wing?,0
455372,"i'm just saying that kingboyk hasn't really been editing lately.  so if you're actually interested in resolving an issue, why not take it to a noticeboard?",0
144921,"um, what?  so presumably you'd like to change irish footballer and manager to republic of ireland-born association footballer and coach (sports)?",0
542899,when you deleted <url> did you accidentally overlook the <person> template? or do you have some reason for ignoring it?,0
627980,"how about this for a novel solution?  the next time a banned editor posts something to your page, why not delete it yourself with an edit summary of sorry, i'm topic-banned from discussing this?",0
278041,"what's wrong with having everything look the same? the links are for the official website of the channel so i don't see the problem??",0
364453,"why did you erase the <url> page?  i was working on that article, and his notability is not disputed",0
210807,"i will say this, though, in the form of a suggestion: it makes me a bit uneasy to see you so involved and sometimes argumentative in your nomination. why not step back and let the community do its thing?",0
622653,because wikipedia is an encyclopaedia not a free advertising and self promotion venue. why do you keep abusing it?,0
626619,"you realize the bot maintains a separate page, right? is it not possible that the problem is having the pages inconsistent?",0
204861,"i don't see how you can use this to discount his trustworthiness and oppose him.  if there is consensus to promote among several bureaucrats, what's it matter who  actually presses the button?",0
128622,i'm sorry but looking back on that edit i won't stand for that. don't you think that actually removing the edit summary was a bit, well, let's say 'abusing sysop powers'?,0
67375,"not that this really needs much more discussion but how did the object described as creepy change from the email in your first sentence to the administrator in the second?  especially when the original edit stated that the email was creepy, not the administrator?",0
228129,is indeed a sick and boring life. where do i sign up to give you your celebratory sexing?,0
200596,not sure if you are saying that i am beating a dead horse in raising the inclusion criteria problem again or if <person> is doing so in objecting to my doing so again.  or is it both?,0
614705,do you really believe that your photograph at the top of the <url> is better than my photograph which you removed? should wikipedia have a dedicated sunrise article that does not feature even one single decent image of a red sky?,0
85235,"no one's saying you can't edit anything, but what we are saying is that introducing grammatically incorrect phrases, pov, weasel words and things discussed and discounted in the numerous prs and flcs this article went through is inappropriate.  <person>, stop it please, i'm getting tired of this, why not work on being constructive to articles that aren't at featured status?",0
6754,"no, wikipedia does not consider itself (or wikis in general) as a reliable source. surely you know such a basic policy?",0
396161,why am i never asked to write a feature. is it because i is black?,0
620601,"it's not a ban, it's an indefinite block. he'll know about it when he tries to edit and he'll know that it was me that blocked him, so what's the point of telling him again on his talk page?",0
250689,"third: it's august 31 2010. please check my userpage for reasons why i really don't feel useful today, ask another admin, okay?",0
