366668,"'''<url>'''please also answer the questions at paragraph '''<url>''' above, as you are looking like a classic bully admin who abuses his powers and should be stripped of that role.  is there any review process in wikipedia, for proposing that you be stripped of your admin powers for bullyism?",-1.8235420635186965
624484,"where is the exception in <url> for ""tossing out citations and verifiable in order to make it easier for the reader""?  who are you to disagree with nikon's label of ""compact professional""?",-1.8205236185034654
621082,why would you doubt that. and for that matter why wouldn't you rewrite it yourself?,-1.8195534235442778
517557,"ok with you if i play white? i suck so i should go first....and, if you don't agree i will crush you like a mag.... whoa power rush..... anyway ok with you?",-1.8176707190866068
597470,re your remarks on the talk page of 9/11: '''i do not troll'''. comprende?,-1.812331627288863
626130,you sure kill educating information. i wounder why?,-1.8027745748054564
355369,"right, but not all of it. so can you retrieve it or not?",-1.796080226112429
342431,???you wat?,-1.7944763558885004
622984,especially considering that it took you ''a lot'' more time to vandalize the page than the two seconds it took us to fix it. what's the point?,-1.7887743813676273
350825,"""''images with iconic status or historical importance: as subjects of commentary.''"". listen, it's just trivial to look up, could you take the care of actually reading these policies before arguing over them?",-1.7812261421013567
618793,"i am an administrator on this project and my task is to enforce these rules. now, will you cooperate or will i have to block you?",-1.780212350591259
424489,"since the ""discussion"" was not advertised at the affected pages, it did not involve the ""community"". do you not see that?",-1.7746449595689906
627233,"delete, who cares. if we're going to delete every fair use image that ''has'' a sufficient rationale, why not change to german wikipedia image policy already?",-1.771806846146161
201998,"you again speak of ""the probability of interest"", whereas i made it clear that either there is only one probability of interest, and hence it cannot depend on the door numbers, or there are several probabilities of interest, all with the same value, and hence independent of the numbers of the doors. don't you understand this?",-1.7697047299405984
623275,"correcting an article to remove mention of something that ''was made up here in wikipedia'' and does not exist in any formal definition of the article's subject is a furtherance of the <url> policy, not vandalism.  are you interested in knee-jerk reverting, or in actually making your encyclopedia correct and accurate?",-1.7695912541662886
371345,what's going on? why did you revert my edits to those articles without any explanation?,-1.767853643923304
621114,and  what did i do wrong???????????????????????,-1.7624763248304745
629959,"fine, but it took me no more than a couple of seconds to find a source. why couldn't you do it instead of removing the content?",-1.7617599666505968
625048,"unfortunately for those who like railroads, it's been closed again! don't you people have better things to do?",-1.761556047364174
170153,hm. are you asking to be banned?,-1.754243794686127
224511,"agian, wishful thinking is one thing, fantasyland, now back to reality, can you provide me one journal, one book that mentioned the term ""palestinians"" before 1960's??? why not?",-1.751730669254649
629718,if you completely disagree then why havn't you required references on other airport pages??,-1.7461310034537036
517758,"well, i bet you got that from stalking me. are you making a template i can use?",-1.7412032050988753
213314,"what, you are saying that nothing published at mises.org is a reliable source? what is your basis for asserting that?",-1.7358872110067487
194444,calling all changes for vandalism just because you don't agree with them is not the way to explain why you reverts edits. may i suggest that you actually learn what vandalism actually means before you use the word?,-1.728382454335168
171044,<person> i find this conversation remarkable given that you have twice opted to edit war over referencing format to the detriment of an article's quality in the last 24 hours on <url>. what gives?,-1.7250669145864528
566610,"eh? no, those facts were correct, why do you think they were not?",-1.7219263848148167
620627,?????????????????,-1.7130401358041187
618861,"very well i won't contact you anymore. geez, whatever happen to the spirit of collaboration?",-1.7117613837357006
126492,so you're interested in both amiga computers and bdsm! are you an atheist too?,-1.7103671860717646
625829,"so, basically, you're just violating <url> and <url>. why?",-1.707454535725637
570742,"yeah, but playtime is over.  find some articles to edit, yes?",-1.705078542495856
623072,and now you undid my declination of that one which was copyrighted. would you ''please'' quit undoing my declinations?,-1.700766347582174
452664,"you still haven't answered my question: ''why did you delete the article so quickly'', without even bothering to read it? and why are you so willing to back thunderbunny and not me?",-1.6995690401788117
523577,"could you kindly stick to the issue at hand in the fac?  which is to discuss the article, not me?",-1.6949397561912583
274659,"(after multipled edit conflicts)i checked your behaviour and your contributions myself at the time, as did numerous other admins who reviewed your edits and the block and it was subject of extensive discussion on and off-site so your suggestion that i should have checked with others is silly. you violated wikipedia's policies and were blocked rightly for it; you've been given a second chance and instead of being productive you come here to moan about a comment i made more than six months ago, that i still stand by, and to pursue your now year-old vendetta against nick?",-1.6904965611808678
604463,"say what? and what does this have to do with ""happy new year"" and my pretty picture?",-1.6765745720907532
629582,why not try adding sources from time to time? if you won't who do you expect to do so?,-1.6758293206662898
454245,how did i vandalize!!??,-1.6739265193304527
345282,which of course is all the more ironic as my initial edits were an attempt to ''improve'' the article per <url>. who the hell would have predicted all this?,-1.668277747141089
618997,"ok, we are talking about two remaining articles here. the categories serve absolutely no categorization purpose, so why are you being stubborn about it?",-1.6678247056945448
622141,maybe it would be better if we never talked directly to each other ever again. agreed?,-1.6657661378980655
430433,helllo?????,-1.6651998796292085
620534,"here, let me parse it out for you:''i regret that because gravitor and carfiend's behavior consists of acting in tandem (in the manner of meat or sock puppets), refuse to discuss disputed content on the talk page, and continally provoke revert wars that some administrative intervention is likely required. '' is it clear now?",-1.6620716921791074
622981,that incident is already mentioned in the <url>. why do you insist on redundantly adding it?,-1.654279780923368
28322,why do you have this user name??,-1.6495099720009143
94526,"if you don't agree with this approach, you can ether add the references yourself, or delete the added material and i will go elsewhere and write something else, and you can take over doing the anti-tank warfare article 'properly'. ok?",-1.6480174771327731
4361,"i'm sure. how about we let the sockpuppet investigation let us know for certain, m'kay?",-1.6470229353122654
270945,are you really denying that you brought giano and bishonen's names into this? seriously?,-1.644855478216621
417932,"regarding <url>, the alumni should be alphabetized and tom delonge did go there.  why would you undo my edit?",-1.6426921589629948
628354,you do not appear to have alerted the other previous delete advocates yet.  may we take this as a tacit admission that actually you ''were'' intending to skew the deletion review?,-1.637575629400565
629552,you call what i did wikistalking yet these editors are allowed to do the same thing to me? where's the sense in that?,-1.634303279612378
423462,"what does this have to do with zeitgeist? i posted on your talk page because this is no longer remotely about the article, why are you continuing to quarrel here?",-1.62313252355573
509497,"comply with what your talk page says, get off and study!!!! have you willpower?",-1.6129086194193334
44690,"btw, i'm amazed that he has the gumption to show his mug after <url>. and do you have the balls (metaphorically or otherwise) to place a hatnote above his article linking to that term?",-1.6079153606211496
338150,eight more articles semi-protected. how many of these damned t & j articles are there?,-1.6029893444819603
625109,"no, of course i never did. so why do you keep writing about ""scorning others's sensitivities"" when such a thing was never suggested?",-1.6012465236762157
184719,"no, i have not read it, as it is of no interest to me or this encyclopedia. are you claiming that the references make the blog post a reliable source, or why are we still discussing this?",-1.5987063130376078
153636,"i clearly provided a source that is valid, and yet a couple of hours is a big deal? is it your way, or the highway?",-1.5973411641865005
629941,"that's reason to expand the treatment to other painters, not to blank this one.  and you didn't think that there would be more articles on van gogh paintings?",-1.5922321438187435
417649,so what was the point of that? are you looking to get blocked?,-1.592015192443144
143151,<url> was a bit bad form. think twice before you do it again?,-1.5909450516210983
373206,don't you think you should remove the welcoming plate of cookies you left at user:dococe page???,-1.588432596296736
628764,sigh. was this renewed attack necessary now?,-1.5847444744383474
4430,i am genuinely trying to do something useful and helpful. why are you attacking it?,-1.5755073108284188
318088,"converting <url> to a redirect without preserving either the information or sources, & without discussion was ill-advised. a bit more care in future?",-1.574061710589525
620687,"that's ""fucking consistent naming-schemers"", please.  unless there's some actual reason for a) restriction to highways, b) infeasibly small stub categories, and c) inconsistent capitalisation?",-1.573601396142104
607777,to the citations missing template. what's the deal?,-1.572304866707324
284104,"what do you mean by ""not a derivative of formula 3 article""? why did you feel compelled to remove the link to the main f3 article off the top of all the f3 sub-articles?",-1.5714587244235978
458314,you know there's no excuse for the edits you're making related to your position at <url>. this has to go to <url>; would you like to make the report?,-1.570315603755062
144711,"so i got rid of it. have a little faith in my good judgment, okay?",-1.5671952066095134
626690,"in my calculation if i got blocked that would only be good for me as it would clear my mind from the obsession to try and change that which seems wrong and mutable, but carries no private benefits for the reformer. is that line of thinking truly alien to you?",-1.562176587894668
31997,what? please speak brighted.ps.do you know gag?,-1.5578391881587335
621666,o rly? and what does it do there?,-1.556687284743621
380758,"i've just reinstated the perfectly valid redirect to this. i seem to remember there was some issue years ago with a rock group of the same name, but don't you look at these things before you delete?",-1.5562714989590014
627441,and wasting our time as well. i can only repeat: why don't you do constructive work by adding contents about your beloved makedonia?,-1.55619859676183
52605,i don't understand why did you add that message at the bottom of this page??,-1.545324604707997
619157,hello???  are you just pretending i don't exist?,-1.5402543282370234
333431,"on second thought, the mix of pseudo-politeness, vulgarity and threats is...really creepy. could ya...stop?",-1.5402303802356516
499601,"as i have said before, it is an issue of breadth vs. depth. are you familiar with such concepts?",-1.539942409463674
182166,"...i have no clue what you're asking me about or seeking me to do. and what does ""rtl wikies"" mean?",-1.538405033885509
133689,"holy steaming <url>.  i presume you know about the <url>, yes?",-1.5270726933185856
289512,seems like the troll committed suicide this morning. i don't know why; perhaps not enough fun?,-1.522103740222508
550745,"'''i just take care of the problem.''' can't you work ''with'' me, and not ''against'' me?",-1.5186058526257695
628665,"can i also point out that the text that you pasted into wikipedia is entirely inappropriate for an encyclopedia article and at best will require extensive editing to conform to the<url>. are you going to do that editing, or are you going to leave it to one of the other 'lazy' people who edit this encyclopedia?",-1.5174719035281465
239808,"ok, maybe alcohol is depressing my injoke-comprehension circuits, but i can't fathom <url> edit summary at all. care to explain?",-1.5168760037865652
600631,"the policy is quite clear; userids set up for the purposes of harassment or vandalism are blocked indefinitely.  that said, what policy is it that you think i'm not following?",-1.5147421457737915
618715,if a main or major purpose of your presence here is to cause drama then i would support your being indefed. am i misunderstanding something?,-1.5142552143900772
102063,"so, i'm a ""deletion fanatic""? why don't you refrain from uncivil remarks and focus on adding sources to your unsourced stubs - help the encyclopedia rather than pissing off people?",-1.5130523446997521
627329,depends; do you care deeply about image policy? or are you an incurable masochist?,-1.5104370380603602
574731,# and what evidence do you have that i am committing revenge?  revenge for what?,-1.5103901839985372
373300,i'm curious as to why you chose to <url> a full two minutes after my last comment?  am i to take this as a sign you are no longer willing to discuss the issue?,-1.5103748916197794
541234,what's up with all those tweaky changes?  just salting redirects?,-1.5080358117064565
253118,"ok then. what's your problem with putting this in the lead : ""is one of the <url> counties of the <url> and "" ?",-1.501046338934335
620148,i'm not even sure who this person is! which page is this about?,-1.4998373794642603
252109,"stephan, what did you mean by ''""is english your native language? you seem to fill in a lot of things not said with your assumptions.""'' on my talk?",-1.495410252498798
497186,"i fail to see how you call copyleft ""selfish"", but are fine with the idea of totally proprietary licenses. wouldn't those be even more selfish, then?",-1.494153491987793
460337,"<url> - ""even if he makes only a single administrative action then his having the tools is a net positive."" - a single admin action> are you joking? he gets to see all the deleted data forever access to the extra buttons forever and you consider a single action as a net positive?",-1.4928526373353
630786,"hi, matt. aren't you supposed to be banned?",-1.4903258647595614
622327,how can you possibly know that? have you tried to find additional content and failed to find it?,-1.489465311154893
621427,"i don't think so, giano. can we just once attempt to let this pass by without calling for the heads of people?",-1.4832208111192684
204288,you seem to have an agenda of denying that some of the ancients were pedophiles. why?,-1.4814641279360028
618988,"since you are still not responding to me (or the talk page discussion) and reverting anyway, i have mad you a <url> template.  post that on your page and leave the regular one alone, ok?",-1.4807558502102696
34876,you're joking? <person> and <person> have no word play in spite of the same kanji?,-1.4788687068883577
397166,do i get a reference to my comment? show me where i refuse to provide evidence backing up my changes?,-1.4787581733794661
597829,please stop mentioning my name in relation to fw. <url> how many times do i have to ask?,-1.4771066472155254
619612,now why would you do that when he specifically stated that he didn't want to discuss the matter for 48 hours and i specifically stated that people should come here? did you not read his request?,-1.475357648195182
629653,"(constantine and leo are english, not latin names.) why don't you answer my question about constantine the great?",-1.4695683798816577
493465,so what exactly was the point in moving 'birmingham new street station' to 'birmingham new street railway station' i've never heard it called that before nor any other of the birmingham stations. is there any need to add 'railway' to the title of a station unless it is being disambiguated from a bus station or something?,-1.4680696264901054
45337,"oh, lookee <url>: who put all the 'breakups' back with a blind revert???",-1.4675604767391124
345899,what do you mean they are not related to the scope of <url>? like which articles?,-1.4655328461429251
619320,"''don't'' talk ''about'' me, in my virtual presence, and tell someone else to ignore me. do you understand why this behavior is inappropriate?",-1.4619854606465026
345103,"why tag for deletion? it was obviously a new user's attempt at creating a disambiguation page, why not clean it up?",-1.4603036791310013
292636,"and, no, i don't think that everyone who wrote a screenplay should have two pages, but i do think that every artist who has a substantial list of works which would clutter up their biography page should have two pages. can you explain to me why the two-page thing is such a big deal when wikipedia is not paper?",-1.4582256721331202
73470,the press is calling you bisexual.  did you know that?,-1.457467300016651
619609,please explain how that is a personal attack? you do realise that someone critisizing your actions is not the same as a personal attack don't you?,-1.456322285731245
630067,"you told me that you couldn't access the page in question, although i had recently changed the link to its new location. maybe you just didn't bother to check it out?",-1.4545264461300138
289244,"seems like <url> has conveniently ""quit"" the wiki all of a sudden. that wasn't one of ''your'' sockpuppets, was it?",-1.4512942200074421
623560,i see you created a nonsense article yesterday because you were bored. if i unblock you will you disrupt more?,-1.4381917135436364
485293,"blocked, templated.  next?",-1.4306486017826707
629741,vandalism is putting a live afd template back? you're a smart one ain't you?,-1.4264651075674615
104362,you have been following me around all week reverting my edits.  what did i do to you?,-1.4253416968201265
620088,denied. i take it then that you deny responsiblity for an account (which i'll not name here) created just four minutes after you made that edit?,-1.4167699856829272
34089,"... then you have to at least meet me half-way. for instance, ""''<url>'' described the episode as displaying ""an exhilarating flair for rapid change of comic gear"" and made commented positively on the scene."" can you see the problem here?",-1.4150598138151882
623659,blocking people who disagree with your edits is a very zionist approach. why don't you try instead to justify why your material should stay in the lead?,-1.4144864066268419
483513,"hi, you stated the editor is inactive, yet the editor is stalking me through my contributions and reverting my entries and the editor left a message on the top of my talk page, so why would you not block them ?  you didn't even give them a warning ?",-1.4127388916863253
509068,"the text of your warning <url> made me smile. did you really think that if china got a new prime minister as of today, and a female one at that, it wouldn't be all over the news, and the link to this person would be red?",-1.4087861906641161
620507,personal attacks and refusing to answer questions. what are you hiding?,-1.408265604196832
623354,the deletion review page linked above contains all the instructions for requesting a review. why did you not read these instructions?,-1.4071134297594008
507463,"i don't understand how you find it appropriate to talk about your illegal drug use on your user page.  also, how do you have the right to ban other people's usernames with a name like ""'''bong'''warrior""?",-1.4012389121974782
346297,"oh? you know something i don't, friday?",-1.3995697219150807
41323,was this wholesale revert really necessary? <url>  did the edit completely fail to improve the article in any way?,-1.3948821557373412
271167,this is irritating. what browser are you using?,-1.3934538613860759
51606,<url> and <url> seem to be two articles on the same subject.  what's the point of having separate articles?,-1.3926755087265863
619962,and why exactly am i looking at your monobook?  and why did you substitute your user links onto here?,-1.3920741425027017
226433,"please explain why you continue to <url> <url> <url> over the folk magic/christian revivalist wording in the lede despite the clear consensus against you.  you have not gained any favorable comments for your position in the rfc (which in fact is about the treasure seeking sentence you want to add and not about rewording or removing the existing sentence), so on what basis do you claim preeminence for your preferred wording, or for removing the sentences completely?",-1.3911392899821078
123811,original article????,-1.3876263021881257
627029,"he probably couldn't understand the speedy notice. then again, who knows what goes on in the minds of n00bs?",-1.387592198616004
620952,is <url> what you're referring to??  '''''one''''' autograph page that he deleted almost '''''five months''''' ago and you're now attacking him as if he deleted every single autograph book ever?,-1.3869044533162154
620683,"i was trying to be sarcastic, ok??",-1.3856421103160268
128189,why did you just do that? i am being serious - what business was it of yours exactly?,-1.3789889791295764
132700,"yeah. what's the point of reverting them again if they'll be removed, anyway?",-1.3787830207399139
336645,"the image is only used on one page - the site of the film.  what is the problem here, and how does it violate wikipedia policy?",-1.3726440111785976
100602,i see that you are becoming a little bit paranoid. do i need to do a check user for you ?,-1.3702331807521413
507189,"deleting val klassen's page. i redirected it to the creator's talkpage, wasn't that enough?",-1.3688779075936466
170548,"so why didn't you just look through the source, to see if there was a number there? or why didn't you simply ask the editor on their talk page?",-1.3680481707408094
625057,"again, why are you simply reverting wholesale and without any explanation? would you rather the article be out of line with the policies and guidelines, among other problems?",-1.3631108553062652
246630,"p.s. i'd be right that you're a supporter of corporal punishment, i presume?",-1.3616663453744953
626628,"i didn't see your internal link, i put it back.  <url> isn't orphaned, what are you talking about?",-1.3595810913928026
359566,does it not take just a bit more than someone saying they own it to remove a copyvio? as can be seen i post from canada and what's to stop me claiming to be <url> and anything published in the <url> can be put on wikipedia (or something a little more sensible)?,-1.3565660821442296
603608,why did you delete the article on anal stretching????,-1.356150672703235
379301,"without participating in talk page discussion, you have deleted reliable sources, and rewritten a sentence so that it is supported by no sources at all except your personal opinion.<url>  am i missing something here?",-1.3514181955912101
323159,"if people want to know more about her, there's the article on her. are you really meaning to argue that people could not fully understand the concept of imagism without seeing a picture of hd?",-1.3512674564459224
80498,"and personally i'm not gonna apologize for <url>. quite a bit different than a holocaust denier like nordling, don't you think?",-1.348234866393456
185432,"anyway, the point is that the bot is editing against <url>. can you let me know whether you intend to continue or whether we can agree that you'll stop using it to do this?",-1.3405820193608093
559607,why did you delete see also section in puerto rico? why did you delete the political parties?,-1.3386145343185398
263642,"ridding the project from copyvio images, which could result in expensive legal battles and put the whole project at risk? you think that we should risk putting the work of thousands of editors to risk because of some image?",-1.3339932949682125
272658,what are they? where did that offensive photo come from?,-1.3339324183400953
440690,"""malbrain, i can't understand you, in either your comments to the talk page..."" is the criteria being used by user whosasking to make reverts of my edits.  since when does any one editor have to understand all the material of a subject known by the other editors?",-1.3330581165399042
619724,compare the two. how is the first in anyway superior to the second?,-1.3330075403151724
4747,why did you remove my comment from your page? what was the reason for that?,-1.332315257607657
262902,why haven't you submitted the diet to ga?  and when are you going for fac?,-1.3311499777137243
458737,"well, if it isn't ""ours"" to feature, why is it ""ours"" to use? do you mean to say that, for you, the best possible encyclopedia would not use images from outside sources, no matter their license?",-1.3285272710002374
626647,"cw, you are aware that lebanon isn't hezbollah, right? in the same way that ireland isn't the ira?",-1.3283874999790306
131626,"if you have something to say for keeping that picture, say it here and i'll copy it over to the ffd page. but, frankly, if you can't even be bothered to check out the <url> rules to find out about why the zguri image isn't acceptable, how do you expect to be able to make any relevant argument about the other one?",-1.327630137827498
627373,"and dab uses a very foul language, persistently, is that right? did i not talk to you about that already?",-1.3199609227344364
457783,ps - surprised you didn't make the annoucement in your blog.  trying to fool your hordes of devoted readers?,-1.3140293348203982
623841,then maybe admins should focus on copyright infringements and avoid the leader/educator/cop/parliamentarian roles that they cherish so much.  could 1000 admins handle this?,-1.31219538774468
621291,why do you ask me questions to which you already know the answers? is it a rhetorical device?,-1.3120104173378133
